r,N_LSP,N_B,Phi,phi
23.86746224950295,2449398811.781061,67.08569370418714,4.100997641297661e-22,-1.6471567997860823
23.870795693951067,2449398811.781061,67.08700131813073,4.0562321694482934e-22,-1.6471854448439522
23.87412913839918,2449398811.781061,67.08830832174826,4.011961747457423e-22,-1.6472140772178425
23.877462582847294,2449398811.781061,67.08961471517028,3.968186398136054e-22,-1.6472426969125167
23.88079602729541,2449398811.781061,67.0909204985276,3.9249061442951916e-22,-1.6472713039327374
23.884129471743524,2449398811.781061,67.09222567195121,3.88212100874598e-22,-1.6472998982832687
23.88746291619164,2449398811.781061,67.09353023557237,3.839831014299381e-22,-1.6473284799688732
23.890796360639754,2449398811.781061,67.09483419047412,3.798022851138272e-22,-1.6473570490007465
23.894129805087868,2449398811.781061,67.09613753832872,3.7566449538526894e-22,-1.6473856054085179
23.897463249535985,2449398811.781061,67.09744027985484,3.715692201735352e-22,-1.6474141491993832
23.9007966939841,2449398811.781061,67.09874241518008,3.675164614249467e-22,-1.6474426803780575
